User date;Vehicle date;Latitude;Longitude;Height;Vibración;SourceGPS;network;httpresponse;lastconnection;Rumbo (º);Velocidad (km/h);Calidad GPS;disp_stat;Distancia módem (km);Horas módem (h);Contacto;Dentro de una parcela;Estado;Contaminación (%);cmb_prddelay;Rendimiento (t/ha);Peso (remolque) (t);Carga;Peso acumulado (t);Superficie acumulada (ha);Rendimiento medio (t/ha);cmb_state;Caudal de producto (t/h);Revoluc. cinta (rpm);cmb_acc_weigth;Incli. ade-atr (º);Incli. d-i (º);f_impMayor;e_extbxApp;inc_state;f_impMinor
08/09/2024 7:36:21;08/09/2024 7:36:21;36,98112681;-6,12691527;52,0621337890625;0,85;1;1;200;1725773755;0,0;0,0;GPS Fijo (SPS);9;663;299,4;Encendido;Encendido;Conectado, parado;;;;;;;;;;;;;;;;;;
08/09/2024 7:36:32;08/09/2024 7:36:32;36,98111844;-6,12693247;51,3673095703125;1,07;1;1;200;1725773755;0,0;0,0;GPS Fijo (SPS);9;663;299,4;Encendido;Encendido;Conectado, parado;;;;;;;;;;;;;;;;;;
08/09/2024 7:36:43;08/09/2024 7:36:43;36,9811112;-6,12694622;51,5130004882813;1,94;1;1;200;1725773755;0,0;0,0;GPS Fijo (SPS);9;663;299,4;Encendido;Encendido;Conectado, parado;;;;;;;;;;;;;;;;;;
08/09/2024 7:36:54;08/09/2024 7:36:54;36,98110994;-6,12695146;51,0247192382813;1,13;1;1;200;1725773755;0,0;0,0;GPS Fijo (SPS);9;663;299,4;Encendido;Encendido;Conectado, parado;;;;;;;;;;;;;;;;;;
08/09/2024 7:37:05;08/09/2024 7:37:05;36,98111341;-6,12695572;50,1624755859375;0,75;1;1;200;1725773815;0,0;0,0;GPS Fijo (SPS);9;663;299,4;Encendido;Encendido;Conectado, parado;;;;;;;;;;;;;;;;;;
08/09/2024 7:37:16;08/09/2024 7:37:16;36,98110713;-6,12696921;48,890380859375;1,24;1;1;200;1725773815;209,7;2,6;GPS Fijo (SPS);9;663;299,4;Encendido;Encendido;Conectado, trabajando;;;;;;;;;;;;;;;;;;
08/09/2024 7:37:26;08/09/2024 7:37:26;36,98101906;-6,12713348;48,7664184570313;1,26;1;1;200;1725773815;247,2;1,7;GPS Fijo (SPS);9;663;299,4;Encendido;Encendido;Conectado, trabajando;;;;;;;;;;;;;;;;;;
08/09/2024 7:37:38;08/09/2024 7:37:38;36,9809287;-6,12729513;52,0732421875;1,13;1;1;200;1725773815;246,0;3,3;GPS Fijo (SPS);9;663;299,4;Encendido;Encendido;Conectado, trabajando;;;;;;;;;;;;;;;;;;
08/09/2024 7:37:49;08/09/2024 7:37:49;36,98085644;-6,12740138;49,8467407226563;1,76;1;1;200;1725773815;247,7;2,2;GPS Fijo (SPS);9;663;299,4;Encendido;Encendido;Conectado, trabajando;;;;;;;;;;;;;;;;;;
08/09/2024 7:37:59;08/09/2024 7:37:59;36,98085015;-6,12749003;49,3685302734375;1,09;1;1;200;1725773875;251,4;2,3;GPS Fijo (SPS);9;663;299,4;Encendido;Encendido;Conectado, trabajando;;;;;;;;;;;;;;;;;;
08/09/2024 7:38:10;08/09/2024 7:38:10;36,98079954;-6,12758658;52,14013671875;0,73;1;1;200;1725773875;255,5;2,4;GPS Fijo (SPS);9;663;299,4;Encendido;Encendido;Conectado, trabajando;;;;;;;;;;;;;;;;;;
08/09/2024 7:38:22;08/09/2024 7:38:22;36,98077957;-6,12761485;54,9158935546875;1,74;1;1;200;1725773875;238,3;1,9;GPS Fijo (SPS);9;663;299,4;Encendido;Encendido;Conectado, trabajando;;;;;;;;;;;;;;;;;;
08/09/2024 7:38:33;08/09/2024 7:38:33;36,98072699;-6,12768466;53,704833984375;1,05;1;1;200;1725773875;255,9;0,8;GPS Fijo (SPS);9;663;299,5;Encendido;Encendido;Conectado, parado;;;;;;;;;;;;;;;;;;
08/09/2024 7:38:44;08/09/2024 7:38:44;36,98068396;-6,12773739;52,9234008789063;1,06;1;1;200;1725773920;240,1;2,1;GPS Fijo (SPS);9;663;299,5;Encendido;Encendido;Conectado, trabajando;;;;;;;;;;;;;;;;;;
08/09/2024 7:38:55;08/09/2024 7:38:55;36,98066592;-6,12775817;51,2899780273438;1,34;1;1;200;1725773920;234,1;1,9;GPS Fijo (SPS);9;663;299,5;Encendido;Encendido;Conectado, trabajando;;;;;;;;;;;;;;;;;;
08/09/2024 7:39:06;08/09/2024 7:39:06;36,98062853;-6,127809;50,5895385742188;0,82;1;1;200;1725773920;238,2;2,3;GPS Fijo (SPS);9;663;299,5;Encendido;Encendido;Conectado, trabajando;;;;;;;;;;;;;;;;;;
08/09/2024 7:39:17;08/09/2024 7:39:17;36,98061487;-6,12790126;52,0782470703125;0,81;1;1;200;1725773920;0,0;0,0;GPS Fijo (SPS);9;663;299,5;Encendido;Encendido;Conectado, parado;;;;;;;;;;;;;;;;;;
08/09/2024 7:39:30;08/09/2024 7:39:30;36,98062346;-6,12785806;52,5975341796875;1,01;1;1;200;1725773920;0,0;0,0;GPS Fijo (SPS);9;663;299,5;Encendido;Encendido;Conectado, parado;;;;;;;;;;;;;;;;;;
08/09/2024 7:39:43;08/09/2024 7:39:43;36,98064074;-6,12785888;54,2637329101563;0,59;1;1;200;1725773980;0,0;0,0;GPS Fijo (SPS);9;663;299,5;Encendido;Encendido;Conectado, parado;;;;;;;;;;;;;;;;;;
08/09/2024 7:39:54;08/09/2024 7:39:54;36,9806441;-6,12785771;54,9066162109375;0,39;1;1;200;1725773980;0,0;0,0;GPS Fijo (SPS);9;663;299,5;Encendido;Encendido;Conectado, parado;;;;;;;;;;;;;;;;;;
08/09/2024 7:40:06;08/09/2024 7:40:06;36,98064408;-6,12785789;54,847412109375;0,78;1;1;200;1725773980;0,0;0,0;GPS Fijo (SPS);9;663;299,5;Encendido;Encendido;Conectado, parado;;;;;;;;;;;;;;;;;;
08/09/2024 7:40:17;08/09/2024 7:40:17;36,98064369;-6,12786313;54,215087890625;1,01;1;1;200;1725773980;0,0;0,0;GPS Fijo (SPS);9;663;299,5;Encendido;Encendido;Conectado, parado;;;;;;;;;;;;;;;;;;
08/09/2024 7:40:28;08/09/2024 7:40:28;36,9806425;-6,12786498;53,8594360351563;0,82;1;1;200;1725773980;0,0;0,0;GPS Fijo (SPS);9;663;299,5;Encendido;Encendido;Conectado, parado;;;;;;;;;;;;;;;;;;
08/09/2024 7:40:39;08/09/2024 7:40:39;36,98067298;-6,12797158;52,8284912109375;0,99;1;1;200;1725773980;355,3;3,6;GPS Fijo (SPS);9;663;299,5;Encendido;Encendido;Conectado, trabajando;;;;;;;;;;;;;;;;;;
08/09/2024 7:40:50;08/09/2024 7:40:50;36,98082732;-6,12803627;54,0792236328125;0,71;1;1;200;1725774040;11,7;1,0;GPS Fijo (SPS);9;663;299,5;Encendido;Encendido;Conectado, parado;;;;;;;;;;;;;;;;;;
08/09/2024 7:41:01;08/09/2024 7:41:01;36,98083442;-6,12799191;56,4393310546875;0,66;1;1;200;1725774040;0,0;0,0;GPS Fijo (SPS);9;663;299,5;Encendido;Encendido;Conectado, parado;;;;;;;;;;;;;;;;;;
08/09/2024 7:41:12;08/09/2024 7:41:12;36,98088565;-6,12801103;55,2757568359375;0,72;1;1;200;1725774040;83,7;0,5;GPS Fijo (SPS);9;663;299,5;Encendido;Encendido;Conectado, parado;;;;;;;;;;;;;;;;;;
08/09/2024 7:41:23;08/09/2024 7:41:23;36,98088166;-6,12801145;54,4772338867188;1,07;1;1;200;1725774040;0,0;0,0;GPS Fijo (SPS);9;663;299,5;Encendido;Encendido;Conectado, parado;;;;;;;;;;;;;;;;;;
08/09/2024 7:41:33;08/09/2024 7:41:33;36,980882;-6,12801178;54,7584838867188;0,40;1;1;200;1725774085;0,0;0,0;GPS Fijo (SPS);9;663;299,5;Encendido;Encendido;Conectado, parado;;;;;;;;;;;;;;;;;;
08/09/2024 7:41:44;08/09/2024 7:41:44;36,98089591;-6,12800968;54,2359008789063;0,30;1;1;200;1725774085;0,0;0,0;GPS Fijo (SPS);9;663;299,5;Encendido;Encendido;Conectado, parado;;;;;;;;;;;;;;;;;;
08/09/2024 7:41:55;08/09/2024 7:41:55;36,98093617;-6,12794292;57,0220336914063;0,31;1;1;200;1725774085;56,6;2,6;GPS Fijo (SPS);9;663;299,5;Encendido;Encendido;Conectado, trabajando;;;;;;;;;;;;;;;;;;
08/09/2024 7:42:06;08/09/2024 7:42:06;36,98099795;-6,12782556;53,8982543945313;0,33;1;1;200;1725774085;47,7;1,2;GPS Fijo (SPS);9;663;299,5;Encendido;Encendido;Conectado, parado;;;;;;;;;;;;;;;;;;
08/09/2024 7:42:17;08/09/2024 7:42:17;36,98105009;-6,12772212;49,015625;0,31;1;1;200;1725774085;65,5;1,2;GPS Fijo (SPS);9;664;299,5;Encendido;Encendido;Conectado, parado;;;;;;;;;;;;;;;;;;
08/09/2024 7:42:27;08/09/2024 7:42:27;36,9811038;-6,12766806;49,0280151367188;0,31;1;1;200;1725774145;60,9;1,8;GPS Fijo (SPS);9;664;299,5;Encendido;Encendido;Conectado, trabajando;;;;;;;;;;;;;;;;;;
08/09/2024 7:42:38;08/09/2024 7:42:38;36,98112457;-6,12761706;49,4411010742188;0,30;1;1;200;1725774145;51,2;2,6;GPS Fijo (SPS);9;664;299,5;Encendido;Encendido;Conectado, trabajando;;;;;;;;;;;;;;;;;;
08/09/2024 7:42:49;08/09/2024 7:42:49;36,98116108;-6,12755372;48,4893798828125;0,38;1;1;200;1725774145;56,5;3,7;GPS Fijo (SPS);9;664;299,5;Encendido;Encendido;Conectado, trabajando;;;;;;;;;;;;;;;;;;
08/09/2024 7:43:00;08/09/2024 7:43:00;36,98118842;-6,12750353;51,3021850585938;0,29;1;1;200;1725774145;54,2;2,7;GPS Fijo (SPS);9;664;299,5;Encendido;Encendido;Conectado, trabajando;;;;;;;;;;;;;;;;;;
08/09/2024 7:43:10;08/09/2024 7:43:10;36,98122235;-6,12742189;50,3292236328125;0,43;1;1;200;1725774145;74,0;1,7;GPS Fijo (SPS);9;664;299,5;Encendido;Encendido;Conectado, trabajando;;;;;;;;;;;;;;;;;;
08/09/2024 7:43:21;08/09/2024 7:43:21;36,98124533;-6,12737329;51,0663452148438;0,31;1;1;200;1725774145;77,6;1,3;GPS Fijo (SPS);9;664;299,5;Encendido;Encendido;Conectado, trabajando;;;;;;;;;;;;;;;;;;
08/09/2024 7:43:32;08/09/2024 7:43:32;36,98128132;-6,12730575;49,5913696289063;0,32;1;1;200;1725774205;51,3;2,1;GPS Fijo (SPS);9;664;299,5;Encendido;Encendido;Conectado, trabajando;;;;;;;;;;;;;;;;;;
08/09/2024 7:43:43;08/09/2024 7:43:43;36,98130997;-6,12727087;51,8260498046875;0,33;1;1;200;1725774205;48,9;1,8;GPS Fijo (SPS);9;664;299,5;Encendido;Encendido;Conectado, trabajando;;;;;;;;;;;;;;;;;;
08/09/2024 7:43:54;08/09/2024 7:43:54;36,9813465;-6,12721909;52,9235229492188;0,33;1;1;200;1725774205;32,7;1,9;GPS Fijo (SPS);9;664;299,5;Encendido;Encendido;Conectado, trabajando;;;;;;;;;;;;;;;;;;
08/09/2024 7:44:05;08/09/2024 7:44:05;36,98137818;-6,12713286;51,5712280273438;0,42;1;1;200;1725774205;59,4;2,9;GPS Fijo (SPS);9;664;299,5;Encendido;Encendido;Conectado, trabajando;;;;;;;;;;;;;;;;;;
08/09/2024 7:44:15;08/09/2024 7:44:15;36,98140876;-6,12709291;54,5620727539063;0,37;1;1;200;1725774250;76,8;1,0;GPS Fijo (SPS);9;664;299,5;Encendido;Encendido;Conectado, parado;;;;;;;;;;;;;;;;;;
08/09/2024 7:44:26;08/09/2024 7:44:26;36,98143012;-6,12705251;55,1691284179688;0,37;1;1;200;1725774250;46,3;2,7;GPS Fijo (SPS);9;664;299,6;Encendido;Encendido;Conectado, trabajando;;;;;;;;;;;;;;;;;;
08/09/2024 7:44:37;08/09/2024 7:44:37;36,98147434;-6,12698604;54,6465454101563;0,41;1;1;200;1725774250;66,3;1,6;GPS Fijo (SPS);9;664;299,6;Encendido;Encendido;Conectado, trabajando;;;;;;;;;;;;;;;;;;
08/09/2024 7:44:48;08/09/2024 7:44:48;36,9814883;-6,12694173;54,9744262695313;0,39;1;1;200;1725774250;0,0;0,0;GPS Fijo (SPS);9;664;299,6;Encendido;Encendido;Conectado, parado;;;;;;;;;;;;;;;;;;
08/09/2024 7:44:59;08/09/2024 7:44:59;36,9814969;-6,12692774;53,9404907226563;0,21;1;1;200;1725774250;0,0;0,0;GPS Fijo (SPS);9;664;299,6;Encendido;Encendido;Conectado, parado;;;;;;;;;;;;;;;;;;
08/09/2024 7:45:09;08/09/2024 7:45:09;36,98149984;-6,12691271;52,5818481445313;0,35;1;1;200;1725774250;0,0;0,0;GPS Fijo (SPS);9;664;299,6;Encendido;Encendido;Conectado, parado;;;;;;;;;;;;;;;;;;
08/09/2024 7:45:22;08/09/2024 7:45:22;36,98149992;-6,12691237;51,9054565429688;0,30;1;1;200;1725774310;0,0;0,0;GPS Fijo (SPS);9;664;299,6;Encendido;Encendido;Conectado, parado;;;;;;;;;;;;;;;;;;
08/09/2024 7:45:33;08/09/2024 7:45:33;36,98150001;-6,12691214;51,9306030273438;0,35;1;1;200;1725774310;0,0;0,0;GPS Fijo (SPS);9;664;299,6;Encendido;Encendido;Conectado, parado;;;;;;;;;;;;;;;;;;
08/09/2024 7:45:43;08/09/2024 7:45:43;36,98155852;-6,12682873;53,0961303710938;0,38;1;1;200;1725774310;25,5;1,4;GPS Fijo (SPS);9;664;299,6;Encendido;Encendido;Conectado, trabajando;;;;;;;;;;;;;;;;;;
08/09/2024 7:45:55;08/09/2024 7:45:55;36,98161096;-6,12678448;56,654052734375;0,40;1;1;200;1725774310;51,1;1,6;GPS Fijo (SPS);9;664;299,6;Encendido;Encendido;Conectado, trabajando;;;;;;;;;;;;;;;;;;
08/09/2024 7:46:06;08/09/2024 7:46:06;36,98164656;-6,12670812;57,5840454101563;0,33;1;1;200;1725774355;70,0;0,8;GPS Fijo (SPS);9;664;299,6;Encendido;Encendido;Conectado, parado;;;;;;;;;;;;;;;;;;
08/09/2024 7:46:16;08/09/2024 7:46:16;36,98169354;-6,12658358;55,1220703125;0,36;1;1;200;1725774355;68,0;3,1;GPS Fijo (SPS);9;664;299,6;Encendido;Encendido;Conectado, trabajando;;;;;;;;;;;;;;;;;;
08/09/2024 7:46:28;08/09/2024 7:46:28;36,98174012;-6,12647371;55,5885009765625;0,35;1;1;200;1725774355;47,9;2,3;GPS Fijo (SPS);9;664;299,6;Encendido;Encendido;Conectado, trabajando;;;;;;;;;;;;;;;;;;
08/09/2024 7:46:39;08/09/2024 7:46:39;36,98180154;-6,12643688;55,6943359375;0,32;1;1;200;1725774355;44,6;2,6;GPS Fijo (SPS);9;664;299,6;Encendido;Encendido;Conectado, trabajando;;;;;;;;;;;;;;;;;;
08/09/2024 7:46:49;08/09/2024 7:46:49;36,98185002;-6,12635915;53,555908203125;0,37;1;1;200;1725774355;36,6;1,7;GPS Fijo (SPS);9;664;299,6;Encendido;Encendido;Conectado, trabajando;;;;;;;;;;;;;;;;;;
08/09/2024 7:46:59;08/09/2024 7:46:59;36,9818621;-6,12629509;53,8251953125;0,40;1;1;200;1725774415;69,6;2,3;GPS Fijo (SPS);9;664;299,6;Encendido;Encendido;Conectado, trabajando;;;;;;;;;;;;;;;;;;
08/09/2024 7:47:10;08/09/2024 7:47:10;36,9818848;-6,12622868;52,7952270507813;0,37;1;1;200;1725774415;72,7;2,0;GPS Fijo (SPS);9;664;299,6;Encendido;Encendido;Conectado, trabajando;;;;;;;;;;;;;;;;;;
08/09/2024 7:47:21;08/09/2024 7:47:21;36,98192301;-6,12613835;52,3955078125;0,39;1;1;200;1725774415;71,0;2,7;GPS Fijo (SPS);9;664;299,6;Encendido;Encendido;Conectado, trabajando;;;;;;;;;;;;;;;;;;
08/09/2024 7:47:31;08/09/2024 7:47:31;36,9819485;-6,12605903;52,4654541015625;0,31;1;1;200;1725774415;66,7;2,4;GPS Fijo (SPS);9;664;299,6;Encendido;Encendido;Conectado, trabajando;;;;;;;;;;;;;;;;;;
08/09/2024 7:47:41;08/09/2024 7:47:41;36,982027;-6,12598509;51,5038452148438;0,50;1;1;200;1725774415;50,9;2,6;GPS Fijo (SPS);9;664;299,6;Encendido;Encendido;Conectado, trabajando;;;;;;;;;;;;;;;;;;
08/09/2024 7:47:53;08/09/2024 7:47:53;36,98205531;-6,12591678;52,2950439453125;0,48;1;1;200;1725774415;66,0;1,8;GPS Fijo (SPS);9;664;299,6;Encendido;Encendido;Conectado, trabajando;;;;;;;;;;;;;;;;;;
08/09/2024 7:48:03;08/09/2024 7:48:03;36,98206584;-6,12587075;55,2219848632813;0,28;1;1;200;1725774475;0,0;0,0;GPS Fijo (SPS);9;664;299,6;Encendido;Encendido;Conectado, parado;;;;;;;;;;;;;;;;;;
08/09/2024 7:48:14;08/09/2024 7:48:14;36,98206295;-6,12586487;54,1622314453125;0,71;1;1;200;1725774475;0,0;0,0;GPS Fijo (SPS);9;664;299,6;Encendido;Encendido;Conectado, parado;;;;;;;;;;;;;;;;;;
08/09/2024 7:48:26;08/09/2024 7:48:26;36,98204694;-6,12588086;54,4281616210938;0,41;1;1;200;1725774475;0,0;0,0;GPS Fijo (SPS);9;664;299,6;Encendido;Encendido;Conectado, parado;;;;;;;;;;;;;;;;;;
08/09/2024 7:48:36;08/09/2024 7:48:36;36,98205182;-6,12588512;54,298583984375;0,38;1;1;200;1725774475;0,0;0,0;GPS Fijo (SPS);9;664;299,6;Encendido;Encendido;Conectado, parado;;;;;;;;;;;;;;;;;;
08/09/2024 7:48:47;08/09/2024 7:48:47;36,9820526;-6,12588495;54,5322265625;0,51;1;1;200;1725774475;0,0;0,0;GPS Fijo (SPS);9;664;299,6;Encendido;Encendido;Conectado, parado;;;;;;;;;;;;;;;;;;
08/09/2024 7:48:58;08/09/2024 7:48:58;36,98204714;-6,12587831;54,980712890625;0,58;1;1;200;1725774535;147,6;3,8;GPS Fijo (SPS);9;664;299,6;Encendido;Encendido;Conectado, trabajando;;;;;;;;;;;;;;;;;;
08/09/2024 7:49:09;08/09/2024 7:49:09;36,98187426;-6,12575156;56,8759155273438;0,65;1;1;200;1725774535;167,0;2,6;GPS Fijo (SPS);9;664;299,6;Encendido;Encendido;Conectado, trabajando;;;;;;;;;;;;;;;;;;
08/09/2024 7:49:20;08/09/2024 7:49:20;36,98178705;-6,125718;58,1517944335938;0,44;1;1;200;1725774535;226,6;2,7;GPS Fijo (SPS);9;664;299,6;Encendido;Encendido;Conectado, trabajando;;;;;;;;;;;;;;;;;;
08/09/2024 7:49:31;08/09/2024 7:49:31;36,9817686;-6,12568705;53,7689819335938;0,67;1;1;200;1725774535;0,0;0,0;GPS Fijo (SPS);9;664;299,6;Encendido;Encendido;Conectado, parado;;;;;;;;;;;;;;;;;;
08/09/2024 7:49:42;08/09/2024 7:49:42;36,98175589;-6,12570303;55,2881469726563;1,10;1;1;200;1725774580;0,0;0,0;GPS Fijo (SPS);9;664;299,6;Encendido;Encendido;Conectado, parado;;;;;;;;;;;;;;;;;;
08/09/2024 7:49:52;08/09/2024 7:49:52;36,98174295;-6,12570878;55,8139038085938;1,09;1;1;200;1725774580;0,0;0,0;GPS Fijo (SPS);9;664;299,6;Encendido;Encendido;Conectado, parado;;;;;;;;;;;;;;;;;;
08/09/2024 7:50:05;08/09/2024 7:50:05;36,98174128;-6,12571279;54,7863159179688;0,83;1;1;200;1725774580;0,0;0,0;GPS Fijo (SPS);9;664;299,6;Encendido;Encendido;Conectado, parado;;;;;;;;;;;;;;;;;;
08/09/2024 7:50:16;08/09/2024 7:50:16;36,98173981;-6,12571321;54,7694702148438;0,98;1;1;200;1725774580;0,0;0,0;GPS Fijo (SPS);9;664;299,6;Encendido;Encendido;Conectado, parado;;;;;;;;;;;;;;;;;;
08/09/2024 7:50:27;08/09/2024 7:50:27;36,98168976;-6,12579614;58,8678588867188;0,89;1;1;200;1725774580;238,1;1,7;GPS Fijo (SPS);9;664;299,7;Encendido;Encendido;Conectado, trabajando;;;;;;;;;;;;;;;;;;
08/09/2024 7:50:38;08/09/2024 7:50:38;36,98165025;-6,12590927;60,2484741210938;0,54;1;1;200;1725774580;232,9;2,5;GPS Fijo (SPS);9;664;299,7;Encendido;Encendido;Conectado, trabajando;;;;;;;;;;;;;;;;;;
08/09/2024 7:50:49;08/09/2024 7:50:49;36,98159407;-6,12598317;58,482177734375;1,13;1;1;200;1725774640;240,5;2,8;GPS Fijo (SPS);9;664;299,7;Encendido;Encendido;Conectado, trabajando;;;;;;;;;;;;;;;;;;
08/09/2024 7:51:00;08/09/2024 7:51:00;36,98151681;-6,12610036;54,7835693359375;1,30;1;1;200;1725774640;235,4;3,6;GPS Fijo (SPS);9;664;299,7;Encendido;Encendido;Conectado, trabajando;;;;;;;;;;;;;;;;;;
08/09/2024 7:51:12;08/09/2024 7:51:12;36,98151303;-6,12616594;54,8668823242188;1,29;1;1;200;1725774640;226,5;2,1;GPS Fijo (SPS);9;664;299,7;Encendido;Encendido;Conectado, trabajando;;;;;;;;;;;;;;;;;;
08/09/2024 7:51:23;08/09/2024 7:51:23;36,98148981;-6,12623565;54,7842407226563;0,96;1;1;200;1725774640;232,8;2,8;GPS Fijo (SPS);9;664;299,7;Encendido;Encendido;Conectado, trabajando;;;;;;;;;;;;;;;;;;
08/09/2024 7:51:33;08/09/2024 7:51:33;36,98142164;-6,12633182;54,4754638671875;1,11;1;1;200;1725774640;247,5;2,3;GPS Fijo (SPS);9;664;299,7;Encendido;Encendido;Conectado, trabajando;;;;;;;;;;;;;;;;;;
08/09/2024 7:51:44;08/09/2024 7:51:44;36,98142398;-6,1263492;55,3822021484375;1,45;1;1;200;1725774700;237,4;2,5;GPS Fijo (SPS);9;664;299,7;Encendido;Encendido;Conectado, trabajando;;;;;;;;;;;;;;;;;;
08/09/2024 7:51:54;08/09/2024 7:51:54;36,9813687;-6,12644035;53,463134765625;1,06;1;1;200;1725774700;223,4;2,8;GPS Fijo (SPS);9;664;299,7;Encendido;Encendido;Conectado, trabajando;;;;;;;;;;;;;;;;;;
08/09/2024 7:52:05;08/09/2024 7:52:05;36,98135896;-6,12647932;51,922607421875;0,93;1;1;200;1725774700;239,6;1,2;GPS Fijo (SPS);9;664;299,7;Encendido;Encendido;Conectado, parado;;;;;;;;;;;;;;;;;;
08/09/2024 7:52:16;08/09/2024 7:52:16;36,98129806;-6,12656097;52,479736328125;0,94;1;1;200;1725774700;237,2;3,6;GPS Fijo (SPS);9;664;299,7;Encendido;Encendido;Conectado, trabajando;;;;;;;;;;;;;;;;;;
08/09/2024 7:52:27;08/09/2024 7:52:27;36,98127811;-6,12663729;48,776123046875;1,15;1;1;200;1725774745;264,0;2,2;GPS Fijo (SPS);9;664;299,7;Encendido;Encendido;Conectado, trabajando;;;;;;;;;;;;;;;;;;
08/09/2024 7:52:38;08/09/2024 7:52:38;36,98124996;-6,1266798;50,8182983398438;0,95;1;1;200;1725774745;257,2;1,6;GPS Fijo (SPS);9;664;299,7;Encendido;Encendido;Conectado, trabajando;;;;;;;;;;;;;;;;;;
08/09/2024 7:52:49;08/09/2024 7:52:49;36,9812617;-6,12673195;50,3436889648438;0,91;1;1;200;1725774745;267,4;1,8;GPS Fijo (SPS);9;664;299,7;Encendido;Encendido;Conectado, trabajando;;;;;;;;;;;;;;;;;;
08/09/2024 7:53:00;08/09/2024 7:53:00;36,98117893;-6,12680712;50,98681640625;1,27;1;1;200;1725774745;246,7;2,1;GPS Fijo (SPS);9;664;299,7;Encendido;Encendido;Conectado, trabajando;;;;;;;;;;;;;;;;;;
08/09/2024 7:53:11;08/09/2024 7:53:11;36,98114416;-6,12687336;52,535400390625;1,06;1;1;200;1725774745;218,0;3,0;GPS Fijo (SPS);9;664;299,7;Encendido;Encendido;Conectado, trabajando;;;;;;;;;;;;;;;;;;
08/09/2024 7:53:21;08/09/2024 7:53:21;36,9811184;-6,12688426;54,4916381835938;1,06;1;1;200;1725774745;212,9;3,6;GPS Fijo (SPS);9;664;299,7;Encendido;Encendido;Conectado, trabajando;;;;;;;;;;;;;;;;;;
08/09/2024 7:53:33;08/09/2024 7:53:33;36,98106938;-6,12702531;57,1672973632813;1,24;1;1;200;1725774805;231,3;2,6;GPS Fijo (SPS);9;664;299,7;Encendido;Encendido;Conectado, trabajando;;;;;;;;;;;;;;;;;;
08/09/2024 7:53:43;08/09/2024 7:53:43;36,98105686;-6,12707683;56,8133544921875;1,25;1;1;200;1725774805;228,3;1,0;GPS Fijo (SPS);9;664;299,7;Encendido;Encendido;Conectado, parado;;;;;;;;;;;;;;;;;;
08/09/2024 7:53:54;08/09/2024 7:53:54;36,98099084;-6,12713176;58,1602172851563;0,98;1;1;200;1725774805;204,1;2,3;GPS Fijo (SPS);9;664;299,7;Encendido;Encendido;Conectado, trabajando;;;;;;;;;;;;;;;;;;
08/09/2024 7:54:05;08/09/2024 7:54:05;36,98098939;-6,1272291;54,5426025390625;1,01;1;1;200;1725774805;255,9;2,6;GPS Fijo (SPS);9;664;299,7;Encendido;Encendido;Conectado, trabajando;;;;;;;;;;;;;;;;;;
08/09/2024 7:54:16;08/09/2024 7:54:16;36,9809601;-6,12727936;53,5018310546875;1,16;1;1;200;1725774850;264,9;2,1;GPS Fijo (SPS);9;664;299,7;Encendido;Encendido;Conectado, trabajando;;;;;;;;;;;;;;;;;;
08/09/2024 7:54:27;08/09/2024 7:54:27;36,98091465;-6,12734706;53,1488037109375;1,62;1;1;200;1725774850;268,2;2,3;GPS Fijo (SPS);9;664;299,7;Encendido;Encendido;Conectado, trabajando;;;;;;;;;;;;;;;;;;
08/09/2024 7:54:38;08/09/2024 7:54:38;36,98088151;-6,12737427;54,259521484375;0,87;1;1;200;1725774850;265,6;1,1;GPS Fijo (SPS);9;664;299,7;Encendido;Encendido;Conectado, parado;;;;;;;;;;;;;;;;;;
08/09/2024 7:54:48;08/09/2024 7:54:48;36,98078553;-6,12743477;52,3546142578125;0,90;1;1;200;1725774850;250,8;1,9;GPS Fijo (SPS);9;664;299,7;Encendido;Encendido;Conectado, trabajando;;;;;;;;;;;;;;;;;;
08/09/2024 7:54:59;08/09/2024 7:54:59;36,98079051;-6,12751562;54,6285400390625;0,84;1;1;200;1725774850;251,5;2,1;GPS Fijo (SPS);9;664;299,7;Encendido;Encendido;Conectado, trabajando;;;;;;;;;;;;;;;;;;
08/09/2024 7:55:10;08/09/2024 7:55:10;36,98074574;-6,1276052;53,0283203125;1,13;1;1;200;1725774910;244,0;3,3;GPS Fijo (SPS);9;664;299,7;Encendido;Encendido;Conectado, trabajando;;;;;;;;;;;;;;;;;;
08/09/2024 7:55:21;08/09/2024 7:55:21;36,9807095;-6,12769111;54,0508422851563;0,67;1;1;200;1725774910;221,5;1,6;GPS Fijo (SPS);9;664;299,7;Encendido;Encendido;Conectado, trabajando;;;;;;;;;;;;;;;;;;
08/09/2024 7:55:32;08/09/2024 7:55:32;36,98066579;-6,12774857;52,2030029296875;1,14;1;1;200;1725774910;245,7;2,8;GPS Fijo (SPS);9;664;299,7;Encendido;Encendido;Conectado, trabajando;;;;;;;;;;;;;;;;;;
08/09/2024 7:55:43;08/09/2024 7:55:43;36,98063204;-6,12782605;53,4485473632813;1,44;1;1;200;1725774910;290,5;1,0;GPS Fijo (SPS);9;664;299,7;Encendido;Encendido;Conectado, parado;;;;;;;;;;;;;;;;;;
08/09/2024 7:55:54;08/09/2024 7:55:54;36,98062001;-6,12786472;52,099609375;1,35;1;1;200;1725774910;218,9;1,6;GPS Fijo (SPS);9;664;299,7;Encendido;Encendido;Conectado, trabajando;;;;;;;;;;;;;;;;;;
